00AR               20241127                                                                                   
0601ARA0N       20250101008400100000100000 0000000050002619   
0601ARA0N       20250101008500100000100000 0000000050002619   
0601ARA0N       20250101008600100000100000 0000000050002619   
0601ARA0N       20250101008700100000100000 0000000050002620   
0601ARA0N       20250101008800100000100000 0000000050002620   
0601ARA0N       20250101008900100000100000 0000000050002621   
0601ARA0N       20250101009000100000100000 0000000050002621   
0601ARA0N       20250101009100100000100000 0000000050002621   
0601ARA0N       20250101009200100000100000 0000000050002621   
0601ARA0N       20250101009300100000100000 0000000050002622   
0601ARA0N       20250101009400100000100000 0000000050002622   
0601ARA0N       20250101009500100000100000 0000000050002622   
0601ARA0N       20250101009600100000100000 0000000050002623   
0601ARA0N       20250101009700100000100000 0000000050002623   
0601ARA0N       20250101009800100000100000 0000000050002623   
0601ARA0N       20250101009900100000100000 0000000050002623   
0601ARA0N       20250101010000100000100000 0000000050002624   
0601ARA1N       20250101000000100000115000 0100000050000043   
0601ARA1N       20250101000115100000005000 0100000050000043   
0601ARA1N       20250101000120100000005000 0100000050000041   
0601ARA1N       20250101000125100000005000 0100000050000039   
0601ARA1N       20250101000130100000005000 0100000050000038   
0601ARA1N       20250101000135100000005000 0100000050000036   
0601ARA1N       20250101000140100000005000 0100000050000035   
0601ARA1N       20250101000145100000005000 0100000050000034   
0601ARA1N       20250101000150100000005000 0100000050000033   
0601ARA1N       20250101000155100000005000 0100000050000032   
0601ARA1N       20250101000160100000005000 0100000050000031   
0601ARA1N       20250101000165100000005000 0100000050000030   
0601ARA1N       20250101000170100000005000 0100000050000029   
0601ARA1N       20250101000175100000005000 0100000050000028   
0601ARA1N       20250101000180100000005000 0100000050000027   
0601ARA1N       20250101000185100000005000 0100000050000027   
0601ARA1N       20250101000190100000005000 0100000050000026   
0601ARA1N       20250101000195100000005000 0100000050000025   
0601ARA1N       20250101000200100000005000 0100000050000025   
0601ARA1N       20250101000205100000005000 0100000050000024   
0601ARA1N       20250101000210100000005000 0100000050000024   
0601ARA1N       20250101000215100000005000 0100000050000023   
0601ARA1N       20250101000220100000005000 0100000050000023   
0601ARA1N       20250101000225100000005000 0100000050000034   
0601ARA1N       20250101000230100000005000 0100000050000046   
0601ARA1N       20250101000235100000005000 0100000050000059   
0601ARA1N       20250101000240100000005000 0100000050000072   
0601ARA1N       20250101000245100000005000 0100000050000090   
0601ARA1N       20250101000250100000005000 0100000050000106   
0601ARA1N       20250101000255100000005000 0100000050000122   
0601ARA1N       20250101000260100000005000 0100000050000137   
0601ARA1N       20250101000265100000005000 0100000050000152   
0601ARA1N       20250101000270100000005000 0100000050000166   
0601ARA1N       20250101000275100000005000 0100000050000179   
0601ARA1N       20250101000280100000005000 0100000050000193   
0601ARA1N       20250101000285100000005000 0100000050000209   
0601ARA1N       20250101000290100000005000 0100000050000224   
0601ARA1N       20250101000295100000005000 0100000050000239   
0601ARA1N       20250101000300100000005000 0100000050000253   
0601ARA1N       20250101000305100000005000 0100000050000267   
0601ARA1N       20250101000310100000005000 0100000050000280   
0601ARA1N       20250101000315100000005000 0100000050000293   
0601ARA1N       20250101000320100000005000 0100000050000313   
0601ARA1N       20250101000325100000005000 0100000050000326   
0601ARA1N       20250101000330100000005000 0100000050000339   
0601ARA1N       20250101000335100000005000 0100000050000351   
0601ARA1N       20250101000340100000005000 0100000050000363   
0601ARA1N       20250101000345100000005000 0100000050000375   
0601ARA1N       20250101000350100000005000 0100000050000386   
0601ARA1N       20250101000355100000005000 0100000050000397   
0601ARA1N       20250101000360100000005000 0100000050000408   
0601ARA1N       20250101000365100000005000 0100000050000418   
0601ARA1N       20250101000370100000005000 0100000050000428   
0601ARA1N       20250101000375100000005000 0100000050000438   
0601ARA1N       20250101000380100000005000 0100000050000447   
0601ARA1N       20250101000385100000005000 0100000050000457   
0601ARA1N       20250101000390100000005000 0100000050000466   
0601ARA1N       20250101000395100000005000 0100000050000475   
0601ARA1N       20250101000400100000005000 0100000050000486   
0601ARA1N       20250101000405100000005000 0100000050000498   
0601ARA1N       20250101000410100000005000 0100000050000509   
0601ARA1N       20250101000415100000005000 0100000050000520   
0601ARA1N       20250101000420100000005000 0100000050000530   
0601ARA1N       20250101000425100000005000 0100000050000541   
0601ARA1N       20250101000430100000005000 0100000050000551   
0601ARA1N       20250101000435100000005000 0100000050000561   
0601ARA1N       20250101000440100000005000 0100000050000570   
0601ARA1N       20250101000445100000005000 0100000050000580   
0601ARA1N       20250101000450100000005000 0100000050000589   
0601ARA1N       20250101000455100000005000 0100000050000598   
0601ARA1N       20250101000460100000005000 0100000050000607   
0601ARA1N       20250101000465100000005000 0100000050000616   
0601ARA1N       20250101000470100000005000 0100000050000627   
0601ARA1N       20250101000475100000005000 0100000050000635   
0601ARA1N       20250101000480100000005000 0100000050000644   
0601ARA1N       20250101000485100000005000 0100000050000652   
0601ARA1N       20250101000490100000005000 0100000050000659   
0601ARA1N       20250101000495100000005000 0100000050000667   
0601ARA1N       20250101000500100000005000 0100000050000675   
0601ARA1N       20250101000505100000005000 0100000050000682   
0601ARA1N       20250101000510100000005000 0100000050000689   
0601ARA1N       20250101000515100000005000 0100000050000696   
0601ARA1N       20250101000520100000005000 0100000050000703   
0601ARA1N       20250101000525100000005000 0100000050000710   
0601ARA1N       20250101000530100000005000 0100000050000717   
0601ARA1N       20250101000535100000005000 0100000050000724   
0601ARA1N       20250101000540100000005000 0100000050000730   
0601ARA1N       20250101000545100000005000 0100000050000738   
0601ARA1N       20250101000550100000005000 0100000050000745   
0601ARA1N       20250101000555100000005000 0100000050000752   
0601ARA1N       20250101000560100000005000 0100000050000759   
0601ARA1N       20250101000565100000005000 0100000050000767   
0601ARA1N       20250101000570100000005000 0100000050000775   
0601ARA1N       20250101000575100000005000 0100000050000783   
0601ARA1N       20250101000580100000005000 0100000050000790   
0601ARA1N       20250101000585100000005000 0100000050000798   
0601ARA1N       20250101000590100000005000 0100000050000806   
0601ARA1N       20250101000595100000005000 0100000050000813   
0601ARA1N       20250101000600100000005000 0100000050000820   
0601ARA1N       20250101000605100000005000 0100000050000828   
0601ARA1N       20250101000610100000005000 0100000050000835   
0601ARA1N       20250101000615100000005000 0100000050000842   
0601ARA1N       20250101000620100000005000 0100000050000848   
0601ARA1N       20250101000625100000005000 0100000050000855   
0601ARA1N       20250101000630100000005000 0100000050000862   
0601ARA1N       20250101000635100000005000 0100000050000868   
0601ARA1N       20250101000640100000005000 0100000050000875   
0601ARA1N       20250101000645100000005000 0100000050000881   
0601ARA1N       20250101000650100000005000 0100000050000887   
0601ARA1N       20250101000655100000005000 0100000050000893   
0601ARA1N       20250101000660100000005000 0100000050000899   
0601ARA1N       20250101000665100000005000 0100000050000905   
0601ARA1N       20250101000670100000005000 0100000050000912   
0601ARA1N       20250101000675100000005000 0100000050000919   
0601ARA1N       20250101000680100000005000 0100000050000925   
0601ARA1N       20250101000685100000005000 0100000050000932   
0601ARA1N       20250101000690100000005000 0100000050000938   
0601ARA1N       20250101000695100000005000 0100000050000945   
0601ARA1N       20250101000700100000005000 0100000050000951   
0601ARA1N       20250101000705100000005000 0100000050000957   
0601ARA1N       20250101000710100000005000 0100000050000963   
0601ARA1N       20250101000715100000005000 0100000050000969   
0601ARA1N       20250101000720100000005000 0100000050000975   
0601ARA1N       20250101000725100000005000 0100000050000981   
0601ARA1N       20250101000730100000005000 0100000050000987   
0601ARA1N       20250101000735100000005000 0100000050000993   
0601ARA1N       20250101000740100000005000 0100000050000999   
0601ARA1N       20250101000745100000005000 0100000050001004   
0601ARA1N       20250101000750100000005000 0100000050001010   
0601ARA1N       20250101000755100000005000 0100000050001017   
0601ARA1N       20250101000760100000005000 0100000050001023   
0601ARA1N       20250101000765100000005000 0100000050001028   
0601ARA1N       20250101000770100000005000 0100000050001034   
0601ARA1N       20250101000775100000005000 0100000050001039   
0601ARA1N       20250101000780100000005000 0100000050001046   
0601ARA1N       20250101000785100000005000 0100000050001051   
0601ARA1N       20250101000790100000005000 0100000050001056   
0601ARA1N       20250101000795100000005000 0100000050001061   
0601ARA1N       20250101000800100000005000 0100000050001066   
0601ARA1N       20250101000805100000005000 0100000050001073   
0601ARA1N       20250101000810100000005000 0100000050001078   
0601ARA1N       20250101000815100000005000 0100000050001082   
0601ARA1N       20250101000820100000005000 0100000050001087   
0601ARA1N       20250101000825100000005000 0100000050001092   
0601ARA1N       20250101000830100000005000 0100000050001098   
0601ARA1N       20250101000835100000005000 0100000050001103   
0601ARA1N       20250101000840100000005000 0100000050001107   
0601ARA1N       20250101000845100000005000 0100000050001111   
