00AR               20181129                                                                                   
0601ARA1N       20190101000375100000005000 0100001780000473   
0601ARA1N       20190101000380100000005000 0100001850000483   
0601ARA1N       20190101000385100000005000 0100001920000495   
0601ARA1N       20190101000390100000005000 0100001990000507   
0601ARA1N       20190101000395100000005000 0100002060000519   
0601ARA1N       20190101000400100000005000 0100002130000530   
0601ARA1N       20190101000405100000005000 0100002210000541   
0601ARA1N       20190101000410100000005000 0100002280000552   
0601ARA1N       20190101000415100000005000 0100002350000563   
0601ARA1N       20190101000420100000005000 0100002420000573   
0601ARA1N       20190101000425100000005000 0100002490000583   
0601ARA1N       20190101000430100000005000 0100002560000593   
0601ARA1N       20190101000435100000005000 0100002630000602   
0601ARA1N       20190101000440100000005000 0100002710000612   
0601ARA1N       20190101000445100000005000 0100002780000621   
0601ARA1N       20190101000450100000005000 0100002850000630   
0601ARA1N       20190101000455100000005000 0100002940000642   
0601ARA1N       20190101000460100000005000 0100003010000650   
0601ARA1N       20190101000465100000005000 0100003080000659   
0601ARA1N       20190101000470100000005000 0100003150000667   
0601ARA1N       20190101000475100000005000 0100003220000675   
0601ARA1N       20190101000480100000005000 0100003300000683   
0601ARA1N       20190101000485100000005000 0100003370000691   
0601ARA1N       20190101000490100000005000 0100003440000698   
0601ARA1N       20190101000495100000005000 0100003510000706   
0601ARA1N       20190101000500100000005000 0100003580000713   
0601ARA1N       20190101000505100000005000 0100003660000720   
0601ARA1N       20190101000510100000005000 0100003730000728   
0601ARA1N       20190101000515100000005000 0100003800000734   
0601ARA1N       20190101000520100000005000 0100003880000742   
0601ARA1N       20190101000525100000005000 0100003960000750   
0601ARA1N       20190101000530100000005000 0100004030000757   
0601ARA1N       20190101000535100000005000 0100004110000765   
0601ARA1N       20190101000540100000005000 0100004200000773   
0601ARA1N       20190101000545100000005000 0100004280000782   
0601ARA1N       20190101000550100000005000 0100004370000790   
0601ARA1N       20190101000555100000005000 0100004450000799   
0601ARA1N       20190101000560100000005000 0100004550000809   
0601ARA1N       20190101000565100000005000 0100004640000817   
0601ARA1N       20190101000570100000005000 0100004720000825   
0601ARA1N       20190101000575100000005000 0100004810000833   
0601ARA1N       20190101000580100000005000 0100004900000840   
0601ARA1N       20190101000585100000005000 0100005000000850   
0601ARA1N       20190101000590100000005000 0100005080000858   
0601ARA1N       20190101000595100000005000 0100005170000865   
0601ARA1N       20190101000600100000005000 0100005250000872   
0601ARA1N       20190101000605100000005000 0100005350000881   
0601ARA1N       20190101000610100000005000 0100005440000888   
0601ARA1N       20190101000615100000005000 0100005530000895   
0601ARA1N       20190101000620100000005000 0100005610000901   
0601ARA1N       20190101000625100000005000 0100005700000908   
0601ARA1N       20190101000630100000005000 0100005800000917   
0601ARA1N       20190101000635100000005000 0100005890000923   
0601ARA1N       20190101000640100000005000 0100005980000930   
0601ARA1N       20190101000645100000005000 0100006070000937   
0601ARA1N       20190101000650100000005000 0100006180000947   
0601ARA1N       20190101000655100000005000 0100006270000953   
0601ARA1N       20190101000660100000005000 0100006360000960   
0601ARA1N       20190101000665100000005000 0100006450000966   
0601ARA1N       20190101000670100000005000 0100006540000973   
0601ARA1N       20190101000675100000005000 0100006650000982   
0601ARA1N       20190101000680100000005000 0100006740000988   
0601ARA1N       20190101000685100000005000 0100006840000995   
0601ARA1N       20190101000690100000005000 0100006930001001   
0601ARA1N       20190101000695100000005000 0100007020001007   
0601ARA1N       20190101000700100000005000 0100007130001015   
0601ARA1N       20190101000705100000005000 0100007230001021   
0601ARA1N       20190101000710100000005000 0100007320001027   
0601ARA1N       20190101000715100000005000 0100007410001033   
0601ARA1N       20190101000720100000005000 0100007520001041   
0601ARA1N       20190101000725100000005000 0100007610001047   
0601ARA1N       20190101000730100000005000 0100007710001052   
0601ARA1N       20190101000735100000005000 0100007800001058   
0601ARA1N       20190101000740100000005000 0100007890001063   
0601ARA1N       20190101000745100000005000 0100008010001071   
0601ARA1N       20190101000750100000005000 0100008100001076   
0601ARA1N       20190101000755100000005000 0100008190001081   
0601ARA1N       20190101000760100000005000 0100008280001086   
0601ARA1N       20190101000765100000005000 0100008390001094   
0601ARA1N       20190101000770100000005000 0100008490001099   
0601ARA1N       20190101000775100000005000 0100008580001104   
0601ARA1N       20190101000780100000005000 0100008670001108   
0601ARA1N       20190101000785100000005000 0100008770001113   
0601ARA1N       20190101000790100000005000 0100008880001120   
0601ARA1N       20190101000795100000005000 0100008970001125   
0601ARA1N       20190101000800100000005000 0100009060001129   
0601ARA1N       20190101000805100000005000 0100009150001134   
0601ARA1N       20190101000810100000005000 0100009260001140   
0601ARA1N       20190101000815100000005000 0100009360001145   
0601ARA1N       20190101000820100000005000 0100009450001149   
0601ARA1N       20190101000825100000005000 0100009550001154   
0601ARA1N       20190101000830100000005000 0100009650001159   
0601ARA1N       20190101000835100000005000 0100009760001165   
0601ARA1N       20190101000840100000005000 0100009850001170   
0601ARA1N       20190101000845100000005000 0100009950001174   
0601ARA1N       20190101000850100000005000 0100010060001180   
0601ARA1N       20190101000855100000005000 0100010170001186   
0601ARA1N       20190101000860100000005000 0100010290001193   
0601ARA1N       20190101000865100000005000 0100010400001199   
0601ARA1N       20190101000870100000005000 0100010510001205   
0601ARA1N       20190101000875100000005000 0100010620001210   
0601ARA1N       20190101000880100000005000 0100010750001218   
0601ARA1N       20190101000885100000005000 0100010860001223   
0601ARA1N       20190101000890100000005000 0100010970001229   
0601ARA1N       20190101000895100000005000 0100011080001234   
0601ARA1N       20190101000900100000005000 0100011180001239   
0601ARA1N       20190101000905100000005000 0100011310001246   
0601ARA1N       20190101000910100000005000 0100011420001252   
0601ARA1N       20190101000915100000005000 0100011530001257   
0601ARA1N       20190101000920100000005000 0100011650001262   
0601ARA1N       20190101000925100000005000 0100011770001269   
0601ARA1N       20190101000930100000005000 0100011880001274   
0601ARA1N       20190101000935100000005000 0100011990001278   
0601ARA1N       20190101000940100000005000 0100012090001283   
0601ARA1N       20190101000945100000005000 0100012200001288   
0601ARA1N       20190101000950100000005000 0100012330001294   
0601ARA1N       20190101000955100000005000 0100012440001299   
0601ARA1N       20190101000960100000005000 0100012550001304   
0601ARA1N       20190101000965100000005000 0100012660001308   
0601ARA1N       20190101000970100000005000 0100012770001313   
0601ARA1N       20190101000975100000005000 0100012900001319   
0601ARA1N       20190101000980100000005000 0100013010001324   
0601ARA1N       20190101000985100000005000 0100013120001329   
0601ARA1N       20190101000990100000005000 0100013230001333   
0601ARA1N       20190101000995100000005000 0100013360001339   
0601ARA1N       20190101001000100000005000 0100013470001343   
0601ARA1N       20190101001005100000005000 0100013580001348   
0601ARA1N       20190101001010100000005000 0100013690001352   
0601ARA1N       20190101001015100000005000 0100013810001357   
0601ARA1N       20190101001020100000005000 0100013930001363   
0601ARA1N       20190101001025100000005000 0100014050001367   
0601ARA1N       20190101001030100000005000 0100014160001371   
0601ARA1N       20190101001035100000005000 0100014270001375   
0601ARA1N       20190101001040100000005000 0100014390001381   
0601ARA1N       20190101001045100000005000 0100014510001385   
0601ARA1N       20190101001050100000005000 0100014620001389   
0601ARA1N       20190101001055100000005000 0100014730001393   
0601ARA1N       20190101001060100000005000 0100014840001397   
0601ARA1N       20190101001065100000005000 0100014970001402   
0601ARA1N       20190101001070100000005000 0100015080001406   
0601ARA1N       20190101001075100000005000 0100015190001410   
0601ARA1N       20190101001080100000005000 0100015300001414   
0601ARA1N       20190101001085100000005000 0100015430001419   
0601ARA1N       20190101001090100000005000 0100015540001423   
0601ARA1N       20190101001095100000005000 0100015650001426   
0601ARA1N       20190101001100100000005000 0100015760001430   
0601ARA1N       20190101001105100000005000 0100015880001434   
0601ARA1N       20190101001110100000005000 0100016010001439   
0601ARA1N       20190101001115100000005000 0100016120001442   
0601ARA1N       20190101001120100000005000 0100016230001446   
0601ARA1N       20190101001125100000005000 0100016350001450   
0601ARA1N       20190101001130100000005000 0100016460001453   
0601ARA1N       20190101001135100000005000 0100016590001458   
0601ARA1N       20190101001140100000005000 0100016700001462   
0601ARA1N       20190101001145100000005000 0100016810001465   
0601ARA1N       20190101001150100000005000 0100016920001468   
0601ARA1N       20190101001155100000005000 0100017070001475   
0601ARA1N       20190101001160100000005000 0100017190001479   
0601ARA1N       20190101001165100000005000 0100017310001482   
0601ARA1N       20190101001170100000005000 0100017440001487   
0601ARA1N       20190101001175100000005000 0100017560001491   
0601ARA1N       20190101001180100000005000 0100017690001496   
0601ARA1N       20190101001185100000005000 0100017820001501   
0601ARA1N       20190101001190100000005000 0100017940001504   
0601ARA1N       20190101001195100000005000 0100018060001508   
0601ARA1N       20190101001200100000005000 0100018200001514   
